Tahun Kelahiran,Kelas Pekerjaan,fnlwgt,Pendidikan,Jenjang Pendidikan,Status,Pekerjaan,Hubungan,Etnis,sex,pendapatan,pengeluaran,hours per week,Asal Negara,jumlah_anak,income,no_income
1988,2,151835,4,4,1,12,4,1,1,0,0,60,38,2,1,0
1961,2,86108,4,4,2,10,0,1,1,0,0,6,38,1,0,0
2002,2,133833,5,6,0,4,5,1,0,0,0,40,38,0,0,0
1950,2,260669,3,3,3,12,0,1,0,0,0,1,38,2,0,0
1978,3,366089,11,9,1,2,4,1,1,15024,0,40,38,0,1,0
2005,2,84747,4,4,0,5,5,1,0,0,0,24,38,0,0,0
1993,2,126501,5,6,1,9,4,1,1,0,0,40,38,1,0,0
1986,2,277248,9,8,1,1,4,1,1,0,0,60,4,2,1,0
1991,3,62932,4,4,1,9,4,1,1,0,0,40,38,3,0,0
1978,5,72506,4,4,1,12,3,2,0,0,0,40,38,0,0,0
1984,2,272960,6,5,1,3,4,1,1,0,0,42,38,3,1,0
1987,3,241306,4,4,3,9,0,1,1,0,0,40,38,1,0,0
1973,4,139127,5,6,3,1,1,1,0,0,0,50,38,2,0,0
1987,4,102541,7,5,1,1,3,4,0,0,0,40,38,1,0,0
2000,2,211345,5,6,0,12,5,1,0,0,0,40,24,0,0,0
1988,2,232874,8,7,1,3,4,1,1,0,0,40,38,1,0,0
1996,2,160731,4,4,1,9,4,1,1,0,0,40,29,1,1,0
1991,2,34975,5,6,1,1,4,1,1,0,0,45,38,2,0,0
1995,2,91189,8,7,1,7,4,1,1,0,0,48,38,0,0,0
2003,2,220115,5,6,0,7,5,1,1,0,0,20,38,0,0,0
1988,5,119272,4,4,1,11,4,1,1,7298,0,40,38,3,1,0
1997,3,153546,8,7,0,2,5,1,0,0,0,40,38,0,0,0
1979,2,33794,9,8,1,12,4,1,1,0,0,40,38,3,0,0
1990,2,103596,4,4,1,8,4,1,1,0,0,40,38,0,0,0
1992,2,123429,3,3,4,9,0,1,1,0,0,40,38,0,0,0
1977,2,76612,4,4,1,2,4,1,1,0,0,50,38,1,0,0
2003,2,211601,5,6,0,4,5,2,0,0,0,40,38,0,0,0
2001,2,296613,5,6,0,4,5,1,0,0,0,32,38,0,0,0
1993,2,106753,7,5,1,9,4,1,1,0,1740,40,38,1,0,0
1977,4,215620,9,8,1,1,4,1,1,15024,0,55,38,3,1,0
1967,5,118481,8,7,1,2,4,1,1,0,1902,40,38,1,1,0
1968,2,340171,4,4,1,6,4,2,1,0,0,40,38,3,0,0
1992,2,206051,5,6,0,4,0,1,1,0,0,35,38,0,0,0
1997,3,357283,4,4,0,5,0,2,1,0,0,40,38,0,0,0
1983,2,253060,11,9,1,5,4,1,1,0,0,50,38,0,0,0
1999,2,133373,4,4,4,9,0,1,1,0,0,40,38,0,0,0
1993,5,77634,0,0,0,12,0,1,1,0,0,24,38,0,0,0
1976,5,148121,8,7,1,4,1,3,0,0,0,40,28,3,0,0
1977,2,209212,2,2,1,7,4,2,1,0,0,56,28,2,0,0
2005,2,38294,4,4,0,8,2,1,1,2597,0,40,38,0,0,0
1989,2,183800,8,7,1,4,4,1,1,0,0,40,38,0,1,0
1990,2,192002,9,8,1,2,4,1,1,0,0,55,38,0,1,0
1963,2,243283,4,4,1,7,4,1,1,0,0,40,38,1,0,0
2007,2,156736,3,3,0,5,1,1,0,0,0,12,38,0,0,0
2004,2,182117,5,6,0,5,5,1,1,0,0,40,38,0,0,0
2005,2,201743,5,6,0,12,5,1,0,0,0,26,38,0,0,0
1984,5,243580,8,7,1,2,4,1,1,0,0,48,38,3,0,0
2006,2,112974,3,3,0,2,2,1,1,0,0,3,38,0,0,0
1987,2,69251,5,6,1,6,4,3,1,0,0,40,38,0,0,0
1996,2,23324,5,6,0,8,0,1,1,0,0,40,38,0,0,0
1978,2,251786,1,1,4,12,0,1,0,0,0,40,24,1,0,0
1969,2,259532,2,2,1,6,4,1,1,0,0,50,38,0,0,0
1970,2,172991,4,4,1,6,4,1,1,0,0,40,38,2,0,0
2005,2,63363,5,6,0,5,5,1,0,0,0,30,38,0,0,0
1990,2,100950,7,5,0,2,1,1,0,0,0,40,10,0,0,0
1994,5,125159,8,7,0,2,0,2,1,14084,0,45,10,0,1,0
1999,2,40512,8,7,0,2,0,1,1,3674,0,30,38,0,0,0
1962,2,139391,5,6,1,2,4,1,1,0,0,24,38,3,0,0
1983,2,349221,4,4,0,9,5,2,0,0,0,35,38,0,0,0
1994,5,169020,8,7,1,2,4,1,1,0,0,40,38,1,0,0
2001,2,182494,2,2,0,7,5,1,1,0,0,40,38,0,0,0
1989,2,200117,8,7,1,1,4,3,1,0,1887,50,38,0,1,0
1998,2,213258,4,4,1,9,4,1,1,0,0,40,38,0,0,0
1969,5,157639,5,6,1,11,4,1,1,0,0,40,38,2,1,0
1990,2,117963,11,9,1,2,4,1,1,0,0,50,38,2,1,0
1974,5,343014,5,6,1,1,4,2,1,0,0,40,38,0,0,0
1985,2,191807,4,4,0,7,1,1,1,0,0,48,38,0,0,0
2007,2,138507,3,3,0,7,5,1,1,0,0,20,38,0,0,0
1987,2,341672,8,7,4,3,0,3,1,0,0,40,28,1,0,0
2002,2,60668,5,6,0,9,0,1,1,0,0,40,38,0,0,0
1990,2,183811,5,6,0,8,0,1,1,0,0,40,38,0,0,0
1979,2,189792,9,8,1,5,4,1,1,0,0,40,38,0,1,0
1972,2,169549,5,6,3,1,1,1,0,0,0,40,38,2,0,0
1984,2,125776,7,5,1,4,4,1,1,0,0,40,38,3,1,0
2001,2,118693,7,5,0,3,0,1,1,0,0,40,38,0,0,0
1971,2,151411,8,7,1,2,4,1,1,0,0,45,38,3,1,0
1987,2,99374,3,3,1,6,4,1,1,0,0,55,38,0,0,0
1996,2,154571,5,6,1,1,4,3,1,0,0,40,28,3,0,0
1995,2,29974,4,4,1,9,4,1,1,0,0,40,38,2,0,0
1999,2,113099,4,4,4,9,0,2,1,0,0,40,38,1,0,0
1960,5,104361,5,6,4,4,0,1,0,0,0,65,38,2,0,0
1984,5,170525,5,6,0,4,0,1,0,0,0,38,38,0,0,0
1993,2,144064,4,4,1,9,4,1,1,0,0,48,38,2,1,0
2002,2,110622,8,7,0,9,5,3,0,0,0,15,34,0,0,0
1994,2,154120,8,7,0,5,0,1,1,0,0,65,38,0,0,0
1983,2,116103,4,4,2,1,2,1,1,914,0,40,38,2,0,0
1978,5,200947,8,7,1,11,4,1,1,0,0,40,38,1,1,0
1988,2,174308,3,3,3,6,0,1,1,0,0,40,38,2,0,0
1991,2,174201,4,4,0,8,5,1,1,0,0,40,38,0,0,0
1974,4,201689,2,2,1,9,4,1,1,0,1977,63,38,3,1,0
1984,2,216116,2,2,0,7,1,2,0,0,0,40,13,0,0,0
1993,2,446358,5,6,1,7,4,1,1,0,0,40,24,3,0,0
1984,2,176069,8,7,3,2,0,1,0,0,0,45,38,2,0,0
2001,2,161874,5,6,0,1,5,2,1,0,0,40,38,0,0,0
1985,5,99146,8,7,1,11,4,1,1,0,1887,60,38,3,1,0
1995,2,167737,4,4,0,6,2,1,1,0,0,50,38,0,0,0
1998,2,162302,5,6,0,7,0,3,1,0,0,40,28,0,0,0
1998,2,176146,1,1,4,9,0,5,1,0,0,35,24,0,0,0
1965,4,125000,8,7,1,1,4,1,1,0,0,40,8,3,1,0
1976,3,108557,5,6,3,5,0,1,0,3325,0,60,38,0,0,0
2003,2,460835,4,4,0,5,2,1,1,0,0,45,38,0,0,0
1984,2,182217,5,6,1,12,3,1,0,0,0,40,37,2,0,0
1966,2,156040,6,5,1,7,4,2,1,0,1848,40,38,0,1,0
1996,2,122540,3,3,3,8,0,1,1,0,0,40,38,0,0,0
1979,2,187226,6,5,1,8,4,1,1,0,0,40,38,3,0,0
1982,2,266710,5,6,4,4,1,2,0,0,0,41,38,2,0,0
1993,5,175778,8,7,3,2,0,1,0,0,0,40,38,3,0,0
1990,2,314375,7,5,3,9,0,1,1,0,0,40,38,2,0,0
1982,2,32533,5,6,0,9,0,1,1,0,0,45,38,0,0,0
2006,2,215190,3,3,0,5,5,1,0,0,0,20,38,0,0,0
1994,2,255885,5,6,1,5,4,1,1,0,0,50,38,3,0,0
1959,4,139272,8,7,1,5,4,1,1,99999,0,60,38,2,1,0
1953,5,365996,8,7,2,2,1,1,0,0,0,6,38,0,0,0
1966,2,186991,4,4,1,7,4,1,1,0,0,40,38,2,0,0
2002,2,73203,4,4,0,4,5,1,0,0,0,40,38,0,0,0
1984,2,177905,7,5,1,1,4,1,1,7688,0,44,38,2,1,0
1996,2,94880,5,6,0,9,0,1,1,0,0,43,24,0,0,0
1993,2,204752,3,3,0,5,5,1,1,0,0,32,38,0,0,0
1963,5,35001,2,2,1,4,4,1,1,2885,0,40,38,3,0,0
1966,2,298601,2,2,1,7,4,2,1,3781,0,40,38,1,0,0
1993,2,179013,4,4,4,9,0,2,1,0,0,40,38,3,0,0
1990,2,351810,8,7,0,2,0,1,0,0,0,45,4,0,0,0
1973,2,177705,8,7,3,5,0,1,1,0,0,50,38,1,1,0
1966,2,131608,5,6,2,9,0,1,1,0,0,40,38,2,0,0
1987,2,361888,8,7,0,2,0,1,1,10520,0,40,38,0,1,0
1962,2,345780,7,5,3,12,0,1,1,0,0,40,38,2,0,0
1991,2,124052,4,4,1,9,4,1,1,0,0,40,38,1,0,0
1950,2,29866,2,2,1,9,4,1,1,0,0,2,38,0,0,0
1977,2,162302,4,4,3,4,1,1,0,0,0,20,38,1,0,0
2001,2,350181,4,4,0,5,0,1,1,0,0,40,38,0,0,0
1979,2,26502,8,7,1,9,4,1,1,0,0,72,38,0,1,0
1994,2,341346,3,3,1,5,4,1,1,0,0,40,38,0,0,0
1990,5,177331,5,6,1,2,4,2,1,4386,0,40,38,2,1,0
2002,2,496856,5,6,1,1,3,1,0,0,0,40,38,0,0,0
1997,5,249362,5,6,1,6,4,1,1,3411,0,40,38,1,0,0
1996,2,199998,4,4,4,12,0,1,0,0,0,25,38,3,0,0
1967,2,346963,8,7,1,1,4,1,1,0,0,40,38,0,1,0
1962,2,181014,8,7,1,1,4,1,1,0,0,40,38,0,0,0
1961,2,66634,2,2,1,9,4,1,1,0,0,16,38,1,0,0
1970,2,200783,5,6,1,5,4,1,1,0,0,40,38,2,0,0
2003,2,198822,4,4,0,4,5,1,0,0,0,35,38,0,0,0
1996,2,50814,4,4,0,2,0,1,0,0,0,40,38,0,0,0
1993,2,101562,4,4,1,7,3,1,0,0,0,55,38,3,0,0
1985,2,33355,4,4,1,6,4,1,1,7298,0,48,38,0,1,0
1996,2,45613,5,6,0,13,0,1,0,0,0,40,38,0,0,0
1991,2,279524,4,4,3,7,0,1,0,0,0,40,38,1,0,0
1980,2,98211,8,7,1,6,4,1,1,0,0,55,38,2,0,0
2005,2,205829,4,4,0,5,5,1,0,0,0,35,38,0,0,0
1980,4,37997,4,4,1,10,4,1,1,0,0,60,38,2,0,0
1994,2,75755,7,5,1,2,4,1,1,0,0,40,38,3,0,0
2007,2,327434,3,3,0,5,5,1,1,0,0,20,38,0,0,0
1994,2,194141,5,6,3,7,0,1,1,0,1617,40,38,1,0,0
1977,2,142061,5,6,3,1,1,1,0,0,0,40,38,1,0,0
1976,2,99096,5,6,3,4,0,1,0,0,1590,38,38,2,0,0
1978,3,233974,4,4,1,10,4,1,1,0,0,35,38,2,0,0
2002,2,117606,8,7,0,4,5,1,0,0,0,32,38,0,0,0
2003,2,26410,4,4,0,4,0,1,0,0,0,40,38,0,0,0
1975,3,148254,4,4,3,10,0,1,0,0,0,28,38,3,0,0
2007,2,178953,3,3,0,5,5,1,0,0,0,20,38,0,0,0
1967,2,250201,3,3,1,12,4,1,1,0,0,52,38,3,0,0
1997,5,38645,8,7,0,1,0,1,0,0,0,40,38,0,0,0
1981,5,169203,7,5,0,4,0,1,0,0,0,35,38,0,0,0
1998,2,152035,4,4,0,4,5,1,0,0,0,40,38,0,0,0
1985,5,132879,8,7,1,2,4,1,1,0,1887,40,38,2,1,0
1995,5,179681,4,4,0,6,5,1,0,0,0,37,38,0,0,0
1955,2,128348,8,7,1,1,4,2,1,9386,0,50,38,0,1,0
2003,2,275726,4,4,0,9,5,2,1,0,0,40,38,0,0,0
1994,2,248384,4,4,3,12,1,1,0,0,0,40,38,1,0,0
1992,2,194740,8,7,1,5,4,1,1,0,1902,40,38,3,1,0
1964,2,170310,1,1,1,6,4,1,1,0,0,40,38,0,0,0
1983,2,190591,6,5,3,1,0,2,0,0,0,40,21,0,0,0
1981,3,38876,4,4,1,10,4,1,1,0,0,50,38,2,0,0
1987,2,166339,5,6,3,3,1,1,0,0,0,40,38,3,0,0
2001,2,149396,4,4,0,4,5,2,0,0,0,40,38,0,0,0
1999,2,108658,4,4,0,1,0,1,1,0,0,45,38,0,0,0
1982,5,328581,9,8,1,2,4,1,1,0,0,55,38,3,0,0
1988,2,127809,4,4,4,12,1,2,0,0,0,30,38,3,0,0
2000,2,161092,8,7,0,1,5,1,1,0,0,40,38,0,0,0
2000,2,417668,8,7,0,2,5,1,1,0,0,20,38,0,0,0
1945,2,163140,4,4,1,2,4,1,1,0,0,40,38,1,1,0
1986,2,296212,8,7,1,9,4,1,1,0,0,45,38,1,0,0
1984,2,225660,8,7,1,1,3,1,0,0,0,45,38,0,1,0
1994,2,195576,5,6,0,2,5,1,1,3325,0,50,38,0,0,0
1993,2,379046,4,4,0,8,5,3,0,0,0,40,40,0,0,0
1991,3,310525,3,3,0,9,0,2,1,0,0,32,38,0,0,0
1999,2,29020,6,5,3,4,0,2,0,0,0,45,38,0,0,0
1998,2,111243,4,4,0,4,1,1,0,0,0,35,38,0,0,0
1977,2,265275,5,6,0,12,5,1,1,0,0,40,38,0,0,0
1993,2,243605,8,7,2,5,1,1,0,0,1380,40,4,0,0,0
1981,5,32016,9,8,1,2,4,1,1,0,0,40,38,3,1,0
2005,5,202184,5,6,0,4,5,1,1,0,0,15,38,0,0,0
2005,2,240686,3,3,0,5,5,1,0,0,0,25,38,0,0,0
1984,2,164647,5,6,3,2,1,2,0,0,0,38,38,2,0,0
1999,2,206343,4,4,0,11,2,1,1,0,0,40,38,0,0,0
1960,2,153894,8,7,0,5,1,1,0,0,0,40,27,0,0,0
1999,2,374163,3,3,1,10,4,5,1,0,0,60,24,3,0,0
1988,2,112264,4,4,1,6,4,1,1,0,0,50,38,0,0,0
1970,2,163671,4,4,1,6,4,1,1,0,1887,65,38,2,1,0
1968,2,192325,5,6,3,6,0,1,0,0,0,20,38,0,0,0
1996,2,140108,9,8,3,2,0,1,0,0,0,50,38,0,0,0
1990,2,82623,4,4,1,12,4,1,1,0,0,20,38,1,0,0
1973,2,172046,9,8,1,1,4,1,1,0,1977,50,38,1,1,0
1983,2,353541,4,4,1,7,4,1,1,0,0,40,24,1,0,0
1972,2,129177,8,7,2,12,0,1,0,0,2824,20,38,3,1,0
1999,2,60358,5,6,0,5,5,1,1,0,0,40,38,0,0,0
1998,2,247025,5,6,0,8,0,1,1,0,0,40,38,0,0,0
1993,2,164707,5,6,0,5,2,1,0,0,0,40,38,0,0,0
1984,2,188942,5,6,1,5,3,2,0,0,0,40,31,3,0,0
1983,2,183203,4,4,1,6,4,1,1,0,0,50,38,0,1,0
2001,5,162551,8,7,0,2,5,3,0,0,0,35,2,0,0,0
1982,2,134220,7,5,3,1,5,4,0,0,0,40,38,0,0,0
1972,4,114758,8,7,1,5,4,1,1,15024,0,50,38,0,1,0
1999,2,177147,5,6,0,8,0,1,1,0,0,40,38,0,0,0
1985,2,65738,9,8,0,12,0,1,0,0,0,32,38,0,0,0
1989,2,149347,4,4,0,9,0,1,1,0,0,70,38,0,0,0
1982,2,193494,4,4,1,7,4,1,1,0,0,40,38,1,1,0
1990,2,181091,8,7,1,1,4,1,1,0,1977,45,38,3,1,0
1987,2,164898,5,6,1,9,4,1,1,0,0,52,38,0,0,0
2006,2,298860,3,3,0,5,5,1,1,0,0,20,38,0,0,0
1973,5,213296,8,7,2,4,0,1,1,0,0,40,38,1,0,0
1989,2,188069,9,8,0,2,0,1,1,13550,0,55,38,0,1,0
1998,2,388812,5,6,0,5,0,2,1,0,0,35,38,0,0,0
1985,2,224531,4,4,1,9,4,1,1,7298,0,40,38,3,1,0
1995,2,256671,4,4,1,4,3,1,0,0,0,40,38,2,0,0
1953,2,100820,4,4,1,4,4,1,1,0,2489,15,38,3,0,0
1973,3,306784,4,4,1,1,4,1,1,0,0,30,38,1,0,0
1984,3,180362,8,7,0,1,5,1,0,0,0,40,38,0,0,0
1980,2,63042,8,7,3,1,5,1,0,0,0,50,38,3,1,0
1974,2,193884,2,2,1,9,4,1,1,0,0,40,6,0,0,0
1986,2,146178,4,4,0,9,1,2,0,0,0,40,38,0,0,0
1968,2,155449,8,7,1,2,4,1,1,0,0,50,38,0,0,0
1976,5,31264,5,6,1,1,3,1,0,5178,0,40,38,2,1,0
1980,2,121781,5,6,3,4,0,3,0,0,0,37,38,1,0,0
1995,2,54131,5,6,0,5,0,1,1,0,0,30,38,0,0,0
1969,5,120781,10,10,1,2,4,3,1,0,0,40,17,3,1,0
1991,2,188467,4,4,0,10,0,1,1,0,0,40,38,0,0,0
2006,2,152545,4,4,0,12,5,1,0,0,0,8,38,0,0,0
1945,5,62176,10,10,2,1,0,1,1,0,0,6,38,0,1,0
1980,4,133060,5,6,3,7,0,1,1,0,0,60,38,0,0,0
1988,3,147258,7,5,1,10,4,1,1,0,0,60,38,0,1,0
2007,2,63734,3,3,0,8,5,1,1,0,0,20,38,0,0,0
1998,2,306225,8,7,0,1,0,3,0,0,0,40,29,0,0,0
2007,2,161259,3,3,0,1,2,1,1,0,0,12,38,0,0,0
2001,5,280164,4,4,0,12,5,2,1,0,0,32,38,0,0,0
1991,2,433375,1,1,1,9,4,1,1,0,0,35,24,3,0,0
2007,2,118792,3,3,0,5,5,1,0,0,0,9,38,0,0,0
1986,2,54816,7,5,1,9,4,1,1,0,0,40,38,2,1,0
1982,2,424855,5,6,1,7,4,1,1,3908,0,40,38,1,0,0
1971,5,266598,4,4,1,2,4,1,1,0,0,40,38,1,1,0
2003,5,143995,5,6,0,2,5,2,1,0,0,20,38,0,0,0
1992,2,143604,3,3,1,12,0,2,0,0,0,37,38,2,0,0
2007,2,139183,3,3,0,5,5,1,0,0,0,15,38,0,0,0
1989,2,73715,3,3,1,9,4,1,1,0,0,40,38,2,0,0
1976,2,237525,8,7,1,1,4,1,1,7688,0,65,38,0,1,0
2005,2,37085,5,6,0,1,5,1,0,0,0,30,38,0,0,0
1990,2,198265,5,6,1,3,4,1,1,3103,0,40,38,1,1,0
1969,2,103654,4,4,2,3,0,1,0,0,0,20,38,2,0,0
1986,2,182526,8,7,1,2,0,1,0,0,0,40,38,3,0,0
1971,2,144361,4,4,1,7,4,1,1,0,0,38,38,0,0,0
1998,2,55929,9,8,0,1,0,1,0,0,0,48,38,0,0,0
1991,2,123920,5,6,0,1,0,2,0,0,0,40,38,0,0,0
2003,2,119156,4,4,0,9,5,1,1,0,0,40,38,0,0,0
1982,2,322385,7,5,1,7,4,1,1,2407,0,40,38,0,0,0
1980,2,268098,3,3,0,6,0,2,1,0,0,36,38,0,0,0
1992,2,103860,8,7,1,1,4,1,1,0,0,50,38,1,1,0
1985,4,122742,6,5,1,1,4,1,1,15024,0,55,38,2,1,0
1997,5,332249,4,4,0,10,5,1,1,0,0,40,38,0,0,0
1998,3,258306,3,3,1,10,4,1,1,0,0,99,38,2,0,0
1967,3,208311,8,7,1,10,4,1,1,0,0,80,38,0,1,0
1983,2,74775,8,7,1,12,4,3,1,0,0,30,40,0,0,0
1973,5,231495,10,10,1,1,4,1,1,7688,0,55,38,0,1,0
1985,2,49436,6,5,3,2,1,1,0,0,1380,40,38,1,0,0
1967,2,372967,3,3,3,4,2,1,0,0,0,70,10,3,0,0
1996,2,312372,4,4,1,1,4,2,1,15024,0,40,38,1,1,0
1976,2,249935,4,4,1,6,4,1,1,0,0,44,38,3,0,0
1980,3,127482,4,4,1,9,4,1,1,7298,0,50,8,0,1,0
1986,2,331395,2,2,1,10,4,1,1,3942,0,84,30,2,0,0
1977,5,228372,9,8,1,2,4,1,1,0,0,48,38,2,1,0
1980,2,127592,8,7,1,3,4,1,1,0,0,40,38,1,0,0
2004,2,138938,5,6,0,2,5,1,0,0,0,10,38,0,0,0
1994,2,283767,4,4,1,4,4,1,1,0,0,40,38,0,0,0
2000,2,461678,5,6,1,10,4,1,1,0,0,50,38,3,1,0
1980,2,202872,8,7,0,2,0,1,0,0,0,45,38,0,0,0
1981,2,176270,8,7,1,1,4,1,1,99999,0,60,38,2,1,0
2005,2,177839,4,4,0,12,5,1,0,0,0,15,38,0,0,0
1981,5,34640,4,4,1,1,4,5,1,0,1887,40,38,1,1,0
1974,5,425804,8,7,3,1,0,1,0,0,0,40,38,1,1,0
1992,2,141490,7,5,3,1,1,1,0,0,0,50,38,1,0,0
1988,2,176634,8,7,1,5,3,1,0,0,0,35,38,0,1,0
1999,2,330695,5,6,1,5,4,1,1,0,0,50,38,1,0,0
1999,2,80312,7,5,0,4,0,1,0,4865,0,40,38,0,0,0
1991,2,256062,5,6,0,4,1,1,0,0,0,35,31,0,0,0
1969,2,26716,3,3,0,6,0,1,1,0,0,60,38,0,0,0
1994,2,77266,4,4,1,9,4,1,1,0,0,60,38,1,0,0
1971,2,228500,4,4,1,7,4,1,1,0,0,40,38,3,1,0
1990,2,207301,4,4,3,7,1,1,0,0,0,20,38,0,0,0
1957,3,152102,4,4,2,10,0,1,1,0,0,65,38,1,0,0
1966,4,182062,10,10,1,2,4,1,1,0,0,24,38,0,1,0
1996,2,478315,8,7,0,2,5,2,0,0,0,40,38,0,0,0
1991,2,93930,4,4,0,9,0,1,1,0,0,50,38,0,0,0
2001,4,284651,8,7,3,5,0,1,0,0,0,43,38,1,0,0
1979,2,170600,7,5,3,4,1,2,0,0,0,40,38,0,0,0
1991,2,152933,5,6,0,1,0,1,1,0,0,45,38,0,0,0
1979,2,28035,5,6,0,10,2,1,1,0,0,50,38,0,0,0
1954,3,150886,5,6,1,9,4,1,1,0,0,25,38,1,0,0
1993,2,156493,4,4,0,2,5,1,1,0,0,40,38,0,0,0
2000,4,493034,4,4,0,12,0,2,1,13550,0,50,38,0,1,0
1957,5,160158,5,6,1,10,4,1,1,0,0,8,38,3,0,0
1994,2,170130,4,4,3,4,1,1,0,0,0,40,38,2,0,0
1974,2,108446,5,6,1,5,4,1,1,0,0,40,38,0,0,0
1955,3,58213,8,7,1,2,4,1,1,20051,0,45,38,2,1,0
1999,2,234263,8,7,0,5,0,1,1,0,0,40,38,0,0,0
1999,2,219897,9,8,0,5,0,1,0,0,0,35,1,0,0,0
1998,2,118497,4,4,1,6,4,1,1,0,0,50,38,3,0,0
1980,2,191982,5,6,3,6,1,1,0,0,0,10,29,0,0,0
1981,2,191712,8,7,0,4,0,1,1,0,1741,40,38,0,0,0
1993,2,133770,6,5,1,9,0,3,1,0,0,50,38,0,1,0
2006,2,165754,5,6,0,12,5,1,0,0,0,30,38,0,0,0
1981,4,130126,5,6,1,1,4,1,1,15024,0,45,38,0,1,0
1978,2,63299,4,4,1,12,4,1,1,0,0,50,38,2,0,0
1987,5,221740,8,7,1,2,3,1,0,0,0,30,38,3,1,0
2003,2,267040,3,3,0,2,1,2,0,0,0,40,38,0,0,0
1989,2,82622,4,4,0,12,5,1,1,0,0,40,38,0,0,0
1998,2,102420,8,7,0,5,0,3,0,0,0,40,33,0,0,0
1999,2,200318,4,4,1,6,4,1,1,0,0,60,38,0,0,0
1978,2,173243,4,4,1,9,4,1,1,0,0,40,38,1,0,0
2005,2,165310,4,4,1,7,2,1,1,0,0,20,38,2,0,0
1995,2,276345,4,4,0,2,0,1,0,0,0,50,38,0,0,0
1956,2,154897,4,4,0,5,0,1,0,0,0,30,38,0,0,0
1983,5,197558,8,7,3,1,0,1,1,0,0,40,38,2,0,0
2005,2,99246,3,3,0,7,0,1,0,0,0,25,38,0,0,0
1987,2,49626,7,5,1,3,4,1,1,0,0,43,38,3,0,0
2005,2,369678,4,4,0,3,0,5,1,0,0,30,38,0,0,0
1986,2,125933,8,7,4,1,0,1,1,27828,0,45,38,1,1,0
1934,2,141758,2,2,0,4,0,1,0,0,0,40,38,0,0,0
1987,3,174308,4,4,1,9,4,1,1,0,0,40,38,2,0,0
1993,2,53042,5,6,1,7,4,2,1,0,0,40,36,1,0,0
1992,2,185027,5,6,1,5,4,1,1,0,0,40,38,2,1,0
1995,2,90934,8,7,0,2,5,3,1,0,0,64,28,0,1,0
1974,2,144968,4,4,0,3,5,1,1,0,0,15,38,0,0,0
1977,2,129513,8,7,1,1,4,1,1,0,0,60,38,1,1,0
1983,2,33310,4,4,0,4,0,1,0,0,0,40,38,0,0,0
1945,5,146244,10,10,2,2,1,1,0,0,0,40,38,1,0,0
1982,2,115511,10,10,1,2,4,1,1,0,0,50,38,3,0,0
2004,2,189203,6,5,0,2,0,1,1,0,0,20,38,0,0,0
2000,2,283613,8,7,1,2,4,1,1,0,0,40,38,0,0,0
2005,2,172582,5,6,0,5,5,1,1,0,0,30,38,0,0,0
1996,5,175262,6,5,1,11,4,1,1,0,2002,40,8,3,0,0
1969,2,217802,5,6,1,4,4,2,1,0,0,25,38,2,0,0
1981,2,972354,5,6,1,12,4,1,1,0,0,48,38,3,0,0
1986,4,54953,5,6,1,9,4,1,1,0,0,38,38,2,0,0
1999,2,308144,8,7,0,9,0,1,1,0,0,40,24,0,0,0
1979,3,123681,8,7,1,2,4,1,1,0,0,30,38,2,0,0
2004,2,137300,7,5,0,7,1,1,0,0,0,40,38,0,0,0
2000,2,169532,6,5,0,4,5,1,0,0,0,15,38,0,0,0
2003,2,293968,5,6,1,5,5,2,0,0,0,20,38,3,0,0
1983,2,332703,4,4,3,4,0,5,0,0,625,40,38,1,0,0
1991,2,119176,5,6,2,4,1,1,0,0,0,40,38,1,0,0
1967,2,96779,1,1,1,9,4,1,1,0,0,40,38,1,0,0
1990,2,81223,4,4,3,1,0,1,0,0,0,48,38,3,0,0
1994,2,219838,3,3,3,7,0,1,1,0,0,40,38,0,0,0
1979,5,168191,8,7,1,9,4,1,1,0,0,35,38,0,1,0
1991,2,80058,4,4,0,6,0,1,1,0,0,40,38,0,0,0
1994,2,208068,4,4,1,9,4,5,1,0,0,40,24,3,0,0
1999,2,234057,4,4,0,9,0,1,0,0,0,40,38,0,0,0
1971,3,263925,8,7,1,5,4,1,1,0,0,40,1,1,1,0
1977,5,34845,8,7,1,4,4,1,1,0,0,45,10,3,1,0
1981,2,50646,4,4,1,9,4,1,1,0,0,70,38,2,0,0
1984,5,138634,4,4,1,1,4,1,1,0,0,40,38,2,0,0
1993,2,114691,4,4,0,5,5,1,1,0,0,40,38,0,0,0
1951,2,180603,4,4,2,5,0,1,0,0,0,8,38,1,0,0
2001,2,352207,7,5,0,12,5,1,1,0,0,20,38,0,0,0
2000,2,138504,4,4,4,12,1,2,0,0,0,37,38,1,0,0
1984,2,303291,5,6,1,12,3,1,0,0,0,35,38,0,0,0
1960,5,199298,2,2,2,12,1,1,0,0,0,30,31,1,0,0
1988,2,268292,4,4,1,9,4,1,1,0,0,41,38,3,0,0
1958,2,33619,4,4,1,12,4,2,1,0,0,4,38,2,0,0
1998,5,202286,8,7,0,3,5,1,1,0,0,40,38,0,0,0
1988,3,257250,2,2,0,10,5,1,1,0,0,75,38,0,0,0
1992,2,381583,4,4,1,9,4,5,1,0,0,40,38,3,0,0
2005,2,55284,4,4,0,8,5,1,0,0,0,25,38,0,0,0
2006,2,92112,4,4,0,12,5,1,0,0,0,30,38,0,0,0
1971,2,133436,2,2,3,7,0,1,0,0,0,40,38,2,0,0
2002,2,109053,3,3,1,6,4,1,1,0,0,40,38,1,0,0
