Tahun Kelahiran,Kelas Pekerjaan,fnlwgt,Pendidikan,Jenjang Pendidikan,Status,Pekerjaan,Hubungan,Etnis,sex,pendapatan,pengeluaran,hours per week,Asal Negara,jumlah_anak,income,no_income
1994,0,196385,3,3,0,3,0,1,0,0,0,45,0,2.0,1,0
1967,0,71367,2,2,1,5,2,1,1,0,0,40,0,2.0,0,0
1988,0,175759,0,0,0,0,0,1,0,7298,0,50,0,1.0,1,0
1982,0,154374,0,0,0,0,0,1,0,0,2415,60,0,3.0,1,0
1987,0,105803,2,2,0,3,0,1,0,3103,0,45,0,3.0,1,0
1994,1,111883,3,3,1,1,1,1,0,0,0,40,0,0.0,0,0
1992,1,159247,1,1,0,1,0,1,0,0,0,50,0,3.0,0,0
1980,0,265266,5,5,0,2,0,1,0,0,0,40,0,3.0,0,0
2000,0,172496,0,0,1,2,1,1,0,0,0,55,0,0.0,0,0
1973,0,110458,0,0,1,1,1,1,0,0,0,40,0,1.0,0,0
1984,3,199303,0,0,0,1,0,1,0,0,0,40,0,1.0,0,0
1994,0,288419,8,7,0,1,0,1,0,0,0,40,4,3.0,0,0
1971,0,303462,2,2,0,6,0,1,0,0,0,30,0,1.0,0,0
1995,0,87905,2,2,1,5,1,1,0,10520,0,40,0,0.0,1,0
1986,0,112561,0,0,0,0,0,1,0,0,0,55,0,3.0,1,0
1999,0,219987,4,4,0,1,0,1,0,0,0,13,0,0.0,0,0
1971,1,321770,2,2,0,2,5,1,1,0,0,35,0,0.0,0,0
1949,3,309955,9,8,0,1,0,1,0,0,2174,50,0,1.0,1,0
1981,1,147328,1,1,0,0,0,1,0,0,1977,60,0,3.0,1,0
1988,0,151835,2,2,0,5,0,1,0,0,0,60,0,2.0,1,0
1961,0,86108,2,2,3,2,1,1,0,0,0,6,0,1.0,0,0
2002,0,133833,3,3,1,7,3,1,1,0,0,40,0,0.0,0,0
1950,0,260669,5,5,1,5,1,1,1,0,0,1,0,2.0,0,0
1978,3,366089,9,8,0,1,0,1,0,15024,0,40,0,0.0,1,0
2005,0,84747,2,2,1,4,3,1,1,0,0,24,0,0.0,0,0
1993,0,126501,3,3,0,3,0,1,0,0,0,40,0,1.0,0,0
1986,0,277248,1,1,0,0,0,1,0,0,0,60,17,2.0,1,0
1991,3,62932,2,2,0,3,0,1,0,0,0,40,0,3.0,0,0
1978,1,72506,2,2,0,5,4,2,1,0,0,40,0,0.0,0,0
1984,0,272960,4,4,0,2,0,1,0,0,0,42,0,3.0,1,0
1987,3,241306,2,2,1,3,1,1,0,0,0,40,0,1.0,0,0
1973,2,139127,3,3,1,0,2,1,1,0,0,50,0,2.0,0,0
1987,0,102541,7,4,0,1,4,4,1,0,0,40,0,1.0,0,0
2000,0,211345,3,3,1,5,3,1,1,0,0,40,4,0.0,0,0
1988,0,232874,0,0,0,2,0,1,0,0,0,40,0,1.0,0,0
1996,0,160731,2,2,0,3,0,1,0,0,0,40,1,1.0,1,0
1991,0,34975,3,3,0,0,0,1,0,0,0,45,0,2.0,0,0
1995,0,91189,0,0,0,6,0,1,0,0,0,48,0,0.0,0,0
2003,0,220115,3,3,1,1,3,1,0,0,0,20,0,0.0,0,0
1988,1,119272,2,2,0,2,0,1,0,7298,0,40,0,3.0,1,0
1997,3,153546,0,0,1,1,3,1,1,0,0,40,0,0.0,0,0
1979,0,33794,1,1,0,5,0,1,0,0,0,40,0,3.0,0,0
1990,0,103596,2,2,0,2,0,1,0,0,0,40,0,0.0,0,0
1992,0,123429,5,5,1,3,1,1,0,0,0,40,0,0.0,0,0
1977,0,76612,2,2,0,1,0,1,0,0,0,50,0,1.0,0,0
2003,0,211601,3,3,1,7,3,2,1,0,0,40,0,0.0,0,0
2001,0,296613,3,3,1,1,3,1,1,0,0,32,0,0.0,0,0
1993,0,106753,7,4,0,3,0,1,0,0,1740,40,0,1.0,0,0
1977,2,215620,1,1,0,0,0,1,0,15024,0,55,0,3.0,1,0
1967,1,118481,0,0,0,1,0,1,0,0,1902,40,0,1.0,1,0
1968,0,340171,2,2,0,2,0,2,0,0,0,40,0,3.0,0,0
1992,0,206051,3,3,1,7,1,1,0,0,0,35,0,0.0,0,0
1997,3,357283,2,2,1,4,1,2,0,0,0,40,0,0.0,0,0
1983,0,253060,9,8,0,4,0,1,0,0,0,50,0,0.0,0,0
1999,0,133373,2,2,1,3,1,1,0,0,0,40,0,0.0,0,0
1993,1,77634,11,10,1,5,1,1,0,0,0,24,0,0.0,0,0
1976,1,148121,0,0,0,7,2,3,1,0,0,40,18,3.0,0,0
1977,0,209212,6,6,0,6,0,2,0,0,0,56,0,2.0,0,0
2005,0,38294,2,2,1,2,5,1,0,2597,0,40,0,0.0,0,0
1989,0,183800,0,0,0,7,0,1,0,0,0,40,0,0.0,1,0
1990,0,192002,1,1,0,1,0,1,0,0,0,55,0,0.0,1,0
1963,0,243283,2,2,0,6,0,1,0,0,0,40,0,1.0,0,0
2007,0,156736,5,5,1,4,2,1,1,0,0,12,0,0.0,0,0
2004,0,182117,3,3,1,1,3,1,0,0,0,40,0,0.0,0,0
2005,0,201743,3,3,1,5,3,1,1,0,0,26,0,0.0,0,0
1984,1,243580,0,0,0,1,0,1,0,0,0,48,0,3.0,0,0
2006,0,112974,5,5,1,1,5,1,0,0,0,3,0,0.0,0,0
1987,0,69251,3,3,0,2,0,3,0,0,0,40,0,0.0,0,0
1996,0,23324,3,3,1,2,1,1,0,0,0,40,0,0.0,0,0
1978,0,251786,8,7,1,5,1,1,1,0,0,40,4,1.0,0,0
1969,0,259532,6,6,0,2,0,1,0,0,0,50,0,0.0,0,0
1970,0,172991,2,2,0,1,0,1,0,0,0,40,0,2.0,0,0
2005,0,63363,3,3,1,4,3,1,1,0,0,30,0,0.0,0,0
1990,0,100950,7,4,1,1,2,1,1,0,0,40,2,0.0,0,0
1994,1,125159,0,0,1,1,1,2,0,14084,0,45,0,0.0,1,0
1999,0,40512,0,0,1,1,1,1,0,3674,0,30,0,0.0,0,0
1962,0,139391,3,3,0,1,0,1,0,0,0,24,0,3.0,0,0
1983,0,349221,2,2,1,3,3,2,1,0,0,35,0,0.0,0,0
1994,1,169020,0,0,0,1,0,1,0,0,0,40,0,1.0,0,0
2001,0,182494,6,6,1,6,3,1,0,0,0,40,0,0.0,0,0
1989,0,200117,0,0,0,0,0,3,0,0,1887,50,0,0.0,1,0
1998,0,213258,2,2,0,3,0,1,0,0,0,40,0,0.0,0,0
1969,1,157639,3,3,0,2,0,1,0,0,0,40,0,2.0,1,0
1990,0,117963,9,8,0,1,0,1,0,0,0,50,0,2.0,1,0
1974,1,343014,3,3,0,0,0,2,0,0,0,40,0,0.0,0,0
1985,0,191807,2,2,1,6,2,1,0,0,0,48,0,0.0,0,0
2007,0,138507,5,5,1,1,3,1,0,0,0,20,0,0.0,0,0
1987,0,341672,0,0,1,2,1,3,0,0,0,40,18,1.0,0,0
2002,0,60668,3,3,1,3,1,1,0,0,0,40,0,0.0,0,0
1990,0,183811,3,3,1,2,1,1,0,0,0,40,0,0.0,0,0
1979,0,189792,1,1,0,4,0,1,0,0,0,40,0,0.0,1,0
1972,0,169549,3,3,1,0,2,1,1,0,0,40,0,2.0,0,0
1984,0,125776,7,4,0,7,0,1,0,0,0,40,0,3.0,1,0
2001,0,118693,7,4,1,2,1,1,0,0,0,40,0,0.0,0,0
1971,0,151411,0,0,0,1,0,1,0,0,0,45,0,3.0,1,0
1987,0,99374,5,5,0,2,0,1,0,0,0,55,0,0.0,0,0
1996,0,154571,3,3,0,0,0,3,0,0,0,40,18,3.0,0,0
1995,0,29974,2,2,0,3,0,1,0,0,0,40,0,2.0,0,0
1999,0,113099,2,2,1,3,1,2,0,0,0,40,0,1.0,0,0
1960,1,104361,3,3,1,7,1,1,1,0,0,65,0,2.0,0,0
1984,1,170525,3,3,1,7,1,1,1,0,0,38,0,0.0,0,0
1993,0,144064,2,2,0,3,0,1,0,0,0,48,0,2.0,1,0
2002,0,110622,0,0,1,1,3,3,1,0,0,15,10,0.0,0,0
1994,0,154120,0,0,1,4,1,1,0,0,0,65,0,0.0,0,0
1983,0,116103,2,2,3,0,5,1,0,914,0,40,0,2.0,0,0
1978,1,200947,0,0,0,2,0,1,0,0,0,40,0,1.0,1,0
1988,0,174308,5,5,1,2,1,1,0,0,0,40,0,2.0,0,0
1991,0,174201,2,2,1,2,3,1,0,0,0,40,0,0.0,0,0
1974,2,201689,6,6,0,3,0,1,0,0,1977,63,0,3.0,1,0
1984,0,216116,6,6,1,6,2,2,1,0,0,40,19,0.0,0,0
1993,0,446358,3,3,0,6,0,1,0,0,0,40,4,3.0,0,0
1984,0,176069,0,0,1,1,1,1,1,0,0,45,0,2.0,0,0
2001,0,161874,3,3,1,0,3,2,0,0,0,40,0,0.0,0,0
1985,1,99146,0,0,0,2,0,1,0,0,1887,60,0,3.0,1,0
1995,0,167737,2,2,1,2,5,1,0,0,0,50,0,0.0,0,0
1998,0,162302,3,3,1,6,1,3,0,0,0,40,18,0.0,0,0
1998,0,176146,8,7,1,3,1,5,0,0,0,35,4,0.0,0,0
1965,2,125000,0,0,0,0,0,1,0,0,0,40,13,3.0,1,0
1976,3,108557,3,3,1,4,1,1,1,3325,0,60,0,0.0,0,0
2003,0,460835,2,2,1,4,5,1,0,0,0,45,0,0.0,0,0
1984,0,182217,3,3,0,5,4,1,1,0,0,40,20,2.0,0,0
1966,0,156040,4,4,0,6,0,2,0,0,1848,40,0,0.0,1,0
1996,0,122540,5,5,1,2,1,1,0,0,0,40,0,0.0,0,0
1979,0,187226,4,4,0,2,0,1,0,0,0,40,0,3.0,0,0
1982,0,266710,3,3,1,7,2,2,1,0,0,41,0,2.0,0,0
1993,1,175778,0,0,1,1,1,1,1,0,0,40,0,3.0,0,0
1990,0,314375,7,4,1,3,1,1,0,0,0,40,0,2.0,0,0
1982,0,32533,3,3,1,1,1,1,0,0,0,45,0,0.0,0,0
2006,0,215190,5,5,1,4,3,1,1,0,0,20,0,0.0,0,0
1994,0,255885,3,3,0,4,0,1,0,0,0,50,0,3.0,0,0
1959,2,139272,0,0,0,4,0,1,0,99999,0,60,0,2.0,1,0
1953,1,365996,0,0,1,1,2,1,1,0,0,6,0,0.0,0,0
1966,0,186991,2,2,0,6,0,1,0,0,0,40,0,2.0,0,0
2002,0,73203,2,2,1,7,3,1,1,0,0,40,0,0.0,0,0
1984,0,177905,7,4,0,0,0,1,0,7688,0,44,0,2.0,1,0
1996,0,94880,3,3,1,3,1,1,0,0,0,43,4,0.0,0,0
1993,0,204752,5,5,1,4,3,1,0,0,0,32,0,0.0,0,0
1963,1,35001,6,6,0,7,0,1,0,2885,0,40,0,3.0,0,0
1966,0,298601,6,6,0,6,0,2,0,3781,0,40,0,1.0,0,0
1993,0,179013,2,2,1,3,1,2,0,0,0,40,0,3.0,0,0
1990,0,351810,0,0,1,1,1,1,1,0,0,45,17,0.0,0,0
1973,0,177705,0,0,1,4,1,1,0,0,0,50,0,1.0,1,0
1966,0,131608,3,3,3,3,1,1,0,0,0,40,0,2.0,0,0
1987,0,361888,0,0,1,1,1,1,0,10520,0,40,0,0.0,1,0
1962,0,345780,7,4,1,5,1,1,0,0,0,40,0,2.0,0,0
1991,0,124052,2,2,0,3,0,1,0,0,0,40,0,1.0,0,0
1950,0,29866,6,6,0,1,0,1,0,0,0,2,0,0.0,0,0
1977,0,162302,2,2,1,7,2,1,1,0,0,20,0,1.0,0,0
2001,0,350181,2,2,1,4,1,1,0,0,0,40,0,0.0,0,0
1979,0,26502,0,0,0,3,0,1,0,0,0,72,0,0.0,1,0
1994,0,341346,5,5,0,4,0,1,0,0,0,40,0,0.0,0,0
1990,1,177331,3,3,0,1,0,2,0,4386,0,40,0,2.0,1,0
2002,0,496856,3,3,0,0,4,1,1,0,0,40,0,0.0,0,0
1997,1,249362,3,3,0,2,0,1,0,3411,0,40,0,1.0,0,0
1996,0,199998,2,2,1,5,1,1,1,0,0,25,0,3.0,0,0
1967,0,346963,0,0,0,0,0,1,0,0,0,40,0,0.0,1,0
1962,0,181014,0,0,0,1,0,1,0,0,0,40,0,0.0,0,0
1961,0,66634,6,6,0,3,0,1,0,0,0,16,0,1.0,0,0
1970,0,200783,3,3,0,4,0,1,0,0,0,40,0,2.0,0,0
2003,0,198822,2,2,1,7,3,1,1,0,0,35,0,0.0,0,0
1996,0,50814,2,2,1,1,1,1,1,0,0,40,0,0.0,0,0
1993,0,101562,2,2,0,6,4,1,1,0,0,55,0,3.0,0,0
1985,0,33355,2,2,0,2,0,1,0,7298,0,48,0,0.0,1,0
1996,0,45613,3,3,1,2,1,1,1,0,0,40,0,0.0,0,0
1991,0,279524,2,2,1,6,1,1,1,0,0,40,0,1.0,0,0
1980,0,98211,0,0,0,2,0,1,0,0,0,55,0,2.0,0,0
2005,0,205829,2,2,1,4,3,1,1,0,0,35,0,0.0,0,0
1980,2,37997,2,2,0,2,0,1,0,0,0,60,0,2.0,0,0
1994,0,75755,7,4,0,1,0,1,0,0,0,40,0,3.0,0,0
2007,0,327434,5,5,1,4,3,1,0,0,0,20,0,0.0,0,0
1994,0,194141,3,3,1,6,1,1,0,0,1617,40,0,1.0,0,0
1977,0,142061,3,3,1,0,2,1,1,0,0,40,0,1.0,0,0
1976,0,99096,3,3,1,7,1,1,1,0,1590,38,0,2.0,0,0
1978,3,233974,2,2,0,2,0,1,0,0,0,35,0,2.0,0,0
2002,0,117606,0,0,1,7,3,1,1,0,0,32,0,0.0,0,0
2003,0,26410,2,2,1,7,1,1,1,0,0,40,0,0.0,0,0
1975,3,148254,2,2,1,2,1,1,1,0,0,28,0,3.0,0,0
2007,0,178953,5,5,1,4,3,1,1,0,0,20,0,0.0,0,0
1967,0,250201,5,5,0,5,0,1,0,0,0,52,0,3.0,0,0
1997,1,38645,0,0,1,0,1,1,1,0,0,40,0,0.0,0,0
1981,1,169203,7,4,1,7,1,1,1,0,0,35,0,0.0,0,0
1998,0,152035,2,2,1,7,3,1,1,0,0,40,0,0.0,0,0
1985,1,132879,0,0,0,1,0,1,0,0,1887,40,0,2.0,1,0
1995,1,179681,2,2,1,2,3,1,1,0,0,37,0,0.0,0,0
1955,0,128348,0,0,0,0,0,2,0,9386,0,50,0,0.0,1,0
2003,0,275726,2,2,1,3,3,2,0,0,0,40,0,0.0,0,0
1994,0,248384,2,2,1,5,2,1,1,0,0,40,0,1.0,0,0
1992,0,194740,0,0,0,4,0,1,0,0,1902,40,0,3.0,1,0
1964,0,170310,8,7,0,2,0,1,0,0,0,40,0,0.0,0,0
1983,0,190591,4,4,1,0,1,2,1,0,0,40,21,0.0,0,0
1981,3,38876,2,2,0,2,0,1,0,0,0,50,0,2.0,0,0
1987,0,166339,3,3,1,2,2,1,1,0,0,40,0,3.0,0,0
2001,0,149396,2,2,1,7,3,2,1,0,0,40,0,0.0,0,0
1999,0,108658,2,2,1,0,1,1,0,0,0,45,0,0.0,0,0
1982,1,328581,1,1,0,1,0,1,0,0,0,55,0,3.0,0,0
1988,0,127809,2,2,1,5,2,2,1,0,0,30,0,3.0,0,0
2000,0,161092,0,0,1,0,3,1,0,0,0,40,0,0.0,0,0
2000,0,417668,0,0,1,1,3,1,0,0,0,20,0,0.0,0,0
1945,0,163140,2,2,0,1,0,1,0,0,0,40,0,1.0,1,0
1986,0,296212,0,0,0,3,0,1,0,0,0,45,0,1.0,0,0
1984,0,225660,0,0,0,0,4,1,1,0,0,45,0,0.0,1,0
1994,0,195576,3,3,1,1,3,1,0,3325,0,50,0,0.0,0,0
1993,0,379046,2,2,1,2,3,3,1,0,0,40,16,0.0,0,0
1991,3,310525,5,5,1,3,1,2,0,0,0,32,0,0.0,0,0
1999,0,29020,4,4,1,7,1,2,1,0,0,45,0,0.0,0,0
1998,0,111243,2,2,1,7,2,1,1,0,0,35,0,0.0,0,0
1977,0,265275,3,3,1,5,3,1,0,0,0,40,0,0.0,0,0
1993,0,243605,0,0,1,4,2,1,1,0,1380,40,17,0.0,0,0
1981,1,32016,1,1,0,1,0,1,0,0,0,40,0,3.0,1,0
2005,1,202184,3,3,1,7,3,1,0,0,0,15,0,0.0,0,0
2005,0,240686,5,5,1,4,3,1,1,0,0,25,0,0.0,0,0
1984,0,164647,3,3,1,1,2,2,1,0,0,38,0,2.0,0,0
1999,0,206343,2,2,1,2,5,1,0,0,0,40,0,0.0,0,0
1960,0,153894,0,0,1,4,2,1,1,0,0,40,22,0.0,0,0
1999,0,374163,5,5,0,2,0,5,0,0,0,60,4,3.0,0,0
1988,0,112264,2,2,0,2,0,1,0,0,0,50,0,0.0,0,0
1970,0,163671,2,2,0,2,0,1,0,0,1887,65,0,2.0,1,0
1968,0,192325,3,3,1,1,1,1,1,0,0,20,0,0.0,0,0
1996,0,140108,1,1,1,1,1,1,1,0,0,50,0,0.0,0,0
1990,0,82623,2,2,0,5,0,1,0,0,0,20,0,1.0,0,0
1973,0,172046,1,1,0,0,0,1,0,0,1977,50,0,1.0,1,0
1983,0,353541,2,2,0,6,0,1,0,0,0,40,4,1.0,0,0
1972,0,129177,0,0,3,5,1,1,1,0,2824,20,0,3.0,1,0
1999,0,60358,3,3,1,4,3,1,0,0,0,40,0,0.0,0,0
1998,0,247025,3,3,1,2,1,1,0,0,0,40,0,0.0,0,0
1993,0,164707,3,3,1,4,5,1,1,0,0,40,0,0.0,0,0
1984,0,188942,3,3,0,4,4,2,1,0,0,40,23,3.0,0,0
1983,0,183203,2,2,0,2,0,1,0,0,0,50,0,0.0,1,0
2001,1,162551,0,0,1,1,3,3,1,0,0,35,24,0.0,0,0
1982,0,134220,7,4,2,0,3,4,1,0,0,40,0,0.0,0,0
1972,2,114758,0,0,0,4,0,1,0,15024,0,50,0,0.0,1,0
1999,0,177147,3,3,1,2,1,1,0,0,0,40,0,0.0,0,0
1985,0,65738,1,1,1,5,1,1,1,0,0,32,0,0.0,0,0
1989,0,149347,2,2,1,3,1,1,0,0,0,70,0,0.0,0,0
1982,0,193494,2,2,0,6,0,1,0,0,0,40,0,1.0,1,0
1990,0,181091,0,0,0,0,0,1,0,0,1977,45,0,3.0,1,0
1987,0,164898,3,3,0,3,0,1,0,0,0,52,0,0.0,0,0
2006,0,298860,5,5,1,4,3,1,0,0,0,20,0,0.0,0,0
1973,1,213296,0,0,3,7,1,1,0,0,0,40,0,1.0,0,0
1989,0,188069,1,1,1,1,1,1,0,13550,0,55,0,0.0,1,0
1998,0,388812,3,3,1,4,1,2,0,0,0,35,0,0.0,0,0
1985,0,224531,2,2,0,3,0,1,0,7298,0,40,0,3.0,1,0
1995,0,256671,2,2,0,7,4,1,1,0,0,40,0,2.0,0,0
1953,0,100820,2,2,0,1,0,1,0,0,2489,15,0,3.0,0,0
1973,3,306784,2,2,0,0,0,1,0,0,0,30,0,1.0,0,0
1984,0,180362,0,0,1,1,3,1,1,0,0,40,0,0.0,0,0
1980,0,63042,0,0,2,0,3,1,1,0,0,50,0,0.0,1,0
1974,0,193884,6,6,0,3,0,1,0,0,0,40,25,0.0,0,0
1986,0,146178,2,2,1,3,2,2,1,0,0,40,0,0.0,0,0
1968,0,155449,0,0,0,1,0,1,0,0,0,50,0,0.0,0,0
1976,1,31264,3,3,0,0,4,1,1,5178,0,40,0,2.0,1,0
1980,0,121781,3,3,1,7,1,3,1,0,0,37,0,1.0,0,0
1995,0,54131,3,3,1,4,1,1,0,0,0,30,0,0.0,0,0
1969,1,120781,10,9,0,1,0,3,0,0,0,40,26,3.0,1,0
1991,0,188467,2,2,1,2,1,1,0,0,0,40,0,0.0,0,0
2006,0,152545,2,2,1,5,3,1,1,0,0,8,0,0.0,0,0
1945,1,62176,10,9,3,0,1,1,0,0,0,6,0,0.0,1,0
1980,2,133060,3,3,1,6,1,1,0,0,0,60,0,0.0,0,0
1988,3,147258,7,4,0,2,0,1,0,0,0,60,0,0.0,1,0
2007,0,63734,5,5,1,2,3,1,0,0,0,20,0,0.0,0,0
1998,0,306225,0,0,1,0,1,3,1,0,0,40,1,0.0,0,0
2007,0,161259,5,5,1,1,5,1,0,0,0,12,0,0.0,0,0
2001,1,280164,2,2,1,5,3,2,0,0,0,32,0,0.0,0,0
1991,0,433375,8,7,0,3,0,1,0,0,0,35,4,3.0,0,0
2007,0,118792,5,5,1,4,3,1,1,0,0,9,0,0.0,0,0
1986,0,54816,7,4,0,3,0,1,0,0,0,40,0,2.0,1,0
1982,0,424855,3,3,0,6,0,1,0,3908,0,40,0,1.0,0,0
1971,1,266598,2,2,0,1,0,1,0,0,0,40,0,1.0,1,0
2003,0,143995,3,3,1,1,3,2,0,0,0,20,0,0.0,0,0
1992,0,143604,5,5,1,5,1,2,1,0,0,37,0,2.0,0,0
2007,0,139183,5,5,1,4,3,1,1,0,0,15,0,0.0,0,0
1989,0,73715,5,5,0,3,0,1,0,0,0,40,0,2.0,0,0
1976,0,237525,0,0,0,0,0,1,0,7688,0,65,0,0.0,1,0
2005,0,37085,3,3,1,1,3,1,1,0,0,30,0,0.0,0,0
1990,0,198265,3,3,0,2,0,1,0,3103,0,40,0,1.0,1,0
1969,0,103654,2,2,3,1,1,1,1,0,0,20,0,2.0,0,0
1986,0,182526,0,0,1,1,1,1,1,0,0,40,0,3.0,0,0
1971,0,144361,2,2,0,6,0,1,0,0,0,38,0,0.0,0,0
1998,0,55929,1,1,1,0,1,1,1,0,0,48,0,0.0,0,0
1991,0,123920,3,3,1,0,1,2,1,0,0,40,0,0.0,0,0
2003,0,119156,2,2,1,3,3,1,0,0,0,40,0,0.0,0,0
1982,0,322385,7,4,0,6,0,1,0,2407,0,40,0,0.0,0,0
1980,0,268098,5,5,1,2,1,2,0,0,0,36,0,0.0,0,0
1992,0,103860,0,0,0,0,0,1,0,0,0,50,0,1.0,1,0
1985,2,122742,4,4,0,0,0,1,0,15024,0,55,0,2.0,1,0
1997,1,332249,2,2,1,2,3,1,0,0,0,40,0,0.0,0,0
1998,3,258306,5,5,0,2,0,1,0,0,0,99,0,2.0,0,0
1967,0,208311,0,0,0,1,0,1,0,0,0,80,0,0.0,1,0
1983,0,74775,0,0,0,5,0,3,0,0,0,30,16,0.0,0,0
1973,1,231495,10,9,0,0,0,1,0,7688,0,55,0,0.0,1,0
1985,0,49436,4,4,1,1,2,1,1,0,1380,40,0,1.0,0,0
1967,0,372967,5,5,2,7,5,1,1,0,0,70,2,3.0,0,0
1996,0,312372,2,2,0,0,0,2,0,15024,0,40,0,1.0,1,0
1976,0,249935,2,2,0,2,0,1,0,0,0,44,0,3.0,0,0
1980,3,127482,2,2,0,3,0,1,0,7298,0,50,13,0.0,1,0
1986,0,331395,6,6,0,2,0,1,0,3942,0,84,15,2.0,0,0
1977,1,228372,1,1,0,1,0,1,0,0,0,48,0,2.0,1,0
1980,0,127592,0,0,0,2,0,1,0,0,0,40,0,1.0,0,0
2004,0,138938,3,3,1,1,3,1,1,0,0,10,0,0.0,0,0
1994,0,283767,2,2,0,7,0,1,0,0,0,40,0,0.0,0,0
2000,0,461678,3,3,0,2,0,1,0,0,0,50,0,3.0,1,0
1980,0,202872,0,0,1,1,1,1,1,0,0,45,0,0.0,0,0
1981,0,176270,0,0,0,0,0,1,0,99999,0,60,0,2.0,1,0
2005,0,177839,2,2,1,5,3,1,1,0,0,15,0,0.0,0,0
1981,1,34640,2,2,0,0,0,5,0,0,1887,40,0,1.0,1,0
1974,1,425804,0,0,1,0,1,1,1,0,0,40,0,1.0,1,0
1992,0,141490,7,4,1,0,2,1,1,0,0,50,0,1.0,0,0
1988,0,176634,0,0,0,4,4,1,1,0,0,35,0,0.0,1,0
1999,0,330695,3,3,0,4,0,1,0,0,0,50,0,1.0,0,0
1999,0,80312,7,4,1,7,1,1,1,4865,0,40,0,0.0,0,0
1991,0,256062,3,3,1,7,2,1,1,0,0,35,23,0.0,0,0
1969,0,26716,5,5,1,2,1,1,0,0,0,60,0,0.0,0,0
1994,0,77266,2,2,0,3,0,1,0,0,0,60,0,1.0,0,0
1971,0,228500,2,2,0,6,0,1,0,0,0,40,0,3.0,1,0
1990,0,207301,2,2,1,6,2,1,1,0,0,20,0,0.0,0,0
1957,3,152102,2,2,3,2,1,1,0,0,0,65,0,1.0,0,0
1966,2,182062,10,9,0,1,0,1,0,0,0,24,0,0.0,1,0
1996,0,478315,0,0,1,1,3,2,1,0,0,40,0,0.0,0,0
1991,0,93930,2,2,1,3,1,1,0,0,0,50,0,0.0,0,0
2001,2,284651,0,0,1,4,1,1,1,0,0,43,0,1.0,0,0
1979,0,170600,7,4,1,7,2,2,1,0,0,40,0,0.0,0,0
1991,0,152933,3,3,1,0,1,1,0,0,0,45,0,0.0,0,0
1979,0,28035,3,3,1,2,5,1,0,0,0,50,0,0.0,0,0
1954,3,150886,3,3,0,3,0,1,0,0,0,25,0,1.0,0,0
1993,0,156493,2,2,1,1,3,1,0,0,0,40,0,0.0,0,0
2000,2,493034,2,2,1,5,1,2,0,13550,0,50,0,0.0,1,0
1957,1,160158,3,3,0,2,0,1,0,0,0,8,0,3.0,0,0
1994,0,170130,2,2,1,7,2,1,1,0,0,40,0,2.0,0,0
1974,0,108446,3,3,0,4,0,1,0,0,0,40,0,0.0,0,0
1955,3,58213,0,0,0,1,0,1,0,20051,0,45,0,2.0,1,0
1999,0,234263,0,0,1,4,1,1,0,0,0,40,0,0.0,0,0
1999,0,219897,1,1,1,1,1,1,1,0,0,35,27,0.0,0,0
1998,0,118497,2,2,0,2,0,1,0,0,0,50,0,3.0,0,0
1980,0,191982,3,3,1,1,2,1,1,0,0,10,1,0.0,0,0
1981,0,191712,0,0,1,7,1,1,0,0,1741,40,0,0.0,0,0
1993,0,133770,4,4,1,3,1,3,0,0,0,50,0,0.0,1,0
2006,0,165754,3,3,1,5,3,1,1,0,0,30,0,0.0,0,0
1981,2,130126,3,3,0,0,0,1,0,15024,0,45,0,0.0,1,0
1978,0,63299,2,2,0,5,0,1,0,0,0,50,0,2.0,0,0
1987,1,221740,0,0,0,1,4,1,1,0,0,30,0,3.0,1,0
2003,0,267040,5,5,1,1,2,2,1,0,0,40,0,0.0,0,0
1989,0,82622,2,2,1,5,3,1,0,0,0,40,0,0.0,0,0
1998,0,102420,0,0,1,4,1,3,1,0,0,40,28,0.0,0,0
1999,0,200318,2,2,0,2,0,1,0,0,0,60,0,0.0,0,0
1978,0,173243,2,2,0,3,0,1,0,0,0,40,0,1.0,0,0
2005,0,165310,2,2,0,6,5,1,0,0,0,20,0,2.0,0,0
1995,0,276345,2,2,1,1,1,1,1,0,0,50,0,0.0,0,0
1956,0,154897,2,2,1,4,1,1,1,0,0,30,0,0.0,0,0
1983,1,197558,0,0,1,0,1,1,0,0,0,40,0,2.0,0,0
2005,0,99246,5,5,1,6,1,1,1,0,0,25,0,0.0,0,0
1987,0,49626,7,4,0,2,0,1,0,0,0,43,0,3.0,0,0
2005,0,369678,2,2,1,1,1,5,0,0,0,30,0,0.0,0,0
1986,0,125933,0,0,1,0,1,1,0,27828,0,45,0,1.0,1,0
1934,0,141758,6,6,1,7,1,1,1,0,0,40,0,0.0,0,0
1987,3,174308,2,2,0,3,0,1,0,0,0,40,0,2.0,0,0
1993,0,53042,3,3,0,6,0,2,0,0,0,40,3,1.0,0,0
1992,0,185027,3,3,0,4,0,1,0,0,0,40,0,2.0,1,0
1995,0,90934,0,0,1,1,3,3,0,0,0,64,18,0.0,1,0
1974,0,144968,2,2,1,2,3,1,0,0,0,15,0,0.0,0,0
1977,0,129513,0,0,0,0,0,1,0,0,0,60,0,1.0,1,0
1983,0,33310,2,2,1,7,1,1,1,0,0,40,0,0.0,0,0
1945,1,146244,10,9,1,1,2,1,1,0,0,40,0,1.0,0,0
1982,0,115511,10,9,0,1,0,1,0,0,0,50,0,3.0,0,0
